,1990,,,1991,,,1992,,,1993,,,1994,,,1995,,,1996,,,1997,,,1998,,,1999,,,2000,,,2001,,,2002,,,2003,,,2004,,,2005,,,2006*,,,2007,,,2008,,,2009,,,2010,,,2011,,,2012,,,2013,,,2014R,,,2015,,
,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International,Total,Domestic,International
Feb,184487.9783,142281.4608,42206.51745,143639.4751,113469.201,30170.27408,188204.2113,137608.25,50595.96136,198747.5466,141712.22,57035.32669,202338.9695,146730.6189,55608.35057,180821.0072,147003.3084,33817.6988,208815.6636,149464.6954,59350.96814,191491.0536,138540.8327,52950.22095,195793.4318,143487.3728,52306.05907,204589.7055,150884.0227,53705.68281,196965.5538,148571.7886,48393.76524,182565.3799,136794,45771.37995,172416.3596,136244.219,36172.14061,176108.0596,140731.9411,35376.11853,172047.4058,145888.9221,26158.48368,183393.5428,157896.1626,25497.38021,194614.8346,164817.9249,29796.9097,196700.1198,166374.2256,30325.89422,195941,165422,30519,155773.3077,132487.2348,23286.07295,166300.9781,134821.1126,31479.86551,181502.6863,147513.8616,33988.82472,189302.3768,148069.6621,41232.71472,194121.2414,149334.8783,44786.36313,194928.2412,148424.1756,46504.0656,201220.791,156299.4658,44921.32522
Mar,200148.7518,156281.3555,43867.39637,187543.7311,149737.0035,,193580.6032,150701.4089,42879.19432,209679.9765,154105.164,55574.81249,211682.9175,168962.7553,42720.16215,203291.7006,158379.8427,44911.85789,203343.646,158748.205,44595.44097,220111.8183,167131.5352,52980.28317,210893.2835,161559.6902,49333.59338,217026.6094,171679.3484,45347.26097,214219.7708,171831.8008,42387.97002,206193.0037,162490,43703.00368,193837.8575,156638.1804,37199.67715,197195.9485,162451.3644,34744.58412,196383.6906,165623.5648,30760.12577,217758.7136,192830.8641,24927.84952,211750.2711,184073.4797,27676.79138,227232.5152,197755.5924,29476.92283,216019,189596,26423,162328.8429,136673.8415,25655.00146,185185.8635,152593.6154,32592.24807,206957.8763,166817.8596,40140.01674,218946.3997,171796.7212,47149.67846,221951.2699,175143.2829,46807.98697,219958.55,173842.925,46115.62507,236319.2252,187197.6328,49121.59241
Apr,191196.9857,153358.6092,37838.37649,180448.3023,144667.0434,35781.25889,183106.6438,143788.4361,39318.2077,197191.7557,148025.517,49166.23867,194176.073,158839.2452,35336.82787,188933.5184,154723.4823,34210.03611,184940.6436,145208.2517,39732.39182,196093.7574,154288.9235,41804.83391,204786.2984,162961.5044,41824.79398,193054.5421,154648.3187,38406.22343,197329.7027,163092.6583,34237.04432,194186.2809,153290,40896.28088,156399.1734,131194.4596,25204.71375,183625.3924,164057.3619,19568.03047,180042.9175,162779.7135,17263.20398,176654.7003,155933.9822,20720.71806,196953.9504,177432.21,19521.74041,202215.7726,178152.9031,24062.86944,174059,152090,21969,159587.9297,137209.0067,22378.92303,165937.4769,140757.7854,25179.69155,182350.9784,151655.6121,30695.36625,190128.6269,155948.3606,34180.26633,192826.6264,158158.1938,34668.43254,202164.6084,159934.9511,42229.65736,206073.7112,169035.3858,37038.32543
May,182394.6808,149512.9206,32881.76021,177161.0971,144380.5446,32780.55256,182811.8343,138039.6424,44772.19198,174824.0432,140091.7729,34732.27032,180361.754,140820.4989,39541.25505,165528.0641,133162.7444,32365.31968,179974.767,139380.2627,40594.50427,176271.5542,135048.2555,41223.29874,184150.624,145399.9374,38750.6866,182092.4001,146688.8866,35403.51349,185122.5994,151403.2614,33719.33799,170479.7392,138701,31778.7392,166755.9262,144159.982,22595.94426,175014.6442,155879.0544,19135.5898,179267.9653,157609.9379,21658.02738,181130.0387,163774.9135,17355.12516,184997.0644,166524.5711,18472.4932,198130.1536,181892.3071,16237.84644,172325,151862,20463,148624.7991,132627.836,15996.96305,164604.6622,142420.64,22184.02215,165242.8432,144947.6746,20295.16863,175562.5473,153294.3398,22268.20747,185431.8481,158187.7824,27244.06571,194023.9695,165741.3338,28282.63565,209770.8707,180331.9199,29438.95086
Jun,203404.6415,167605.0987,35799.54272,199050.5645,157101.2738,41949.29069,200444.2636,147839.1583,52605.10531,184164.3826,140881.4781,43282.90456,198389.2621,160100.2348,38289.02732,198815.9624,158428.4217,40387.54069,193713.8268,164354.2446,29359.58216,197125.4613,162559.7603,34565.70093,195298.8359,162233.684,33065.15195,203457.1116,170079.3578,33377.75377,209848.986,175749.677,34099.30899,202475.8875,167595,34880.88752,200245.6951,175431.8104,24813.88474,198512.5846,183355.5921,15156.99256,189819.6105,172507.0932,17312.5173,203298.8811,182740.457,20558.42414,243092.4322,213741.1213,29351.3109,241790.4098,216779.3939,25011.01585,188555,169233,19322,179406.5366,165482.9438,13923.59283,190140.4747,175163.6162,14976.85842,192908.2462,172815.2991,20092.94704,210670.1891,181008.3489,29661.84023,215514.9831,186887.3904,28627.59272,211824.8251,186734.349,25090.47612,236801.5328,206445.6272,30355.90566
Jul,210567.3769,171524.8499,39042.52704,207746.4061,161670.2673,46076.13876,204781.124,156386.8522,48394.27179,193138.9846,155080.633,38058.35167,210627.4588,171980.0691,38647.38972,233262.462,165707.2373,67555.22474,237039.0513,155962.7254,81076.32595,227782.1457,170067.6758,57714.46988,208998.2419,165686.8743,43311.36753,226362.7875,186387.3273,39975.4602,215144.4189,180072,35072.41893,215971.5149,176583,39388.51486,219543.327,186796.3308,32746.99615,220291.68,201224.4146,19067.26538,230781.5517,207973.2442,22808.30744,239858.9229,220678.5865,19180.33639,249862.4551,230069.8806,19792.57446,247535.2439,225842.1895,21693.05446,192590,174517,18073,193016.7389,176950.9394,16065.79948,214115.2838,194090.1283,20025.15547,212518.773,189463.0017,23055.77127,217404.0277,191323.8365,26080.19128,228939.5606,196900.3413,32039.21927,230297.7768,202238.9299,28058.84689,246557.4709,211651.3061,34906.16483
Aug,221486.5115,173613.3359,47873.17562,207730.3504,165478.7946,42251.55579,201781.8857,155269.249,46512.6367,198530.3372,151721.2506,46809.08659,216473.4053,172735.5637,43737.84155,228078.7888,165839.0696,62239.7192,215544.9491,168055.8406,47489.10853,211425.6974,166719.9493,44705.74817,204970.3524,160531.6736,44438.67876,216053.9707,175590.7643,40463.20644,206674.9298,165960,40714.92975,208326.2217,165759,42567.22167,212204.7339,176656.763,35547.97088,211689.3238,186925.3849,24763.93883,210021.8306,183751.2269,26270.60377,223308.5917,198792.0258,24516.56586,226174.5951,204394.6456,21779.94953,237113.2756,212431.9138,24681.36177,186656,162975,23681,180027.0271,163286.2003,16740.82682,197403.4324,178317.6865,19085.74591,188300.2145,164009.6382,24290.57622,207927.9927,181015.1399,26912.85282,211552.6266,179745.9732,31806.65344,207878.1333,179385.6548,28492.4785,219225.5703,184845.7797,34379.79066
Sep,171025.9582,138289.5666,32736.39158,166088.0897,131994.2605,34093.82921,177390.3026,139659.8581,37730.44449,173396.4513,123314.4302,50082.02104,168741.4763,125581.3323,43160.14402,179397.1749,122733.6043,56663.57058,170827.9986,125963.9874,44864.01112,166164.0668,138539.0436,27625.02326,165025.8564,129481.5186,35544.33783,167386.1616,135735.0826,31651.079,174526.6676,134604,39922.66757,114428.4066,99085,15343.40659,152438.9043,126513.1274,25925.77691,148008.9095,127693.1804,20315.72911,156327.0333,138077.7242,18249.3091,170672.7589,153980.1995,16692.55934,183647.3475,161402.054,22245.29356,186111.351,164630.9383,21480.41269,136260,117963,18297,137880.905,122839.653,15041.25201,155360.7228,136724.9542,18635.7686,160814.1629,136849.9451,23964.21775,166744.8732,138232.8368,28512.03635,168984.8857,134870.7029,34114.18282,174315.9133,145725.7706,28590.14271,179691.869,151390.4091,28301.45988
Oct,179060.3262,144739.6782,34320.64791,183609.3584,141821.3852,41787.97327,212832.3559,168448.6405,44383.71542,194984.4049,150099.4146,44884.99026,182803.9021,147197.8318,35606.07032,186571.6299,147185.9519,39385.67807,171638.0598,134111.3895,37526.67032,194601.4432,152604.913,41996.53021,186777.2167,150045.0052,36732.21156,204047.7557,169512.937,34534.81871,187703.396,151019,36684.39602,132339.4209,115037,17302.42089,170726.6269,145037.0805,25689.54643,168381.9414,148059.8474,20322.09403,178236.6671,159599.1614,18637.50576,197364.9179,171171.366,26193.55196,200618.6546,175326.9862,25291.66843,190684.6165,172338.8658,18345.75065,153451,134148,19303,145918.0032,130434.2815,15483.72174,174854.5051,154105.0116,20749.49347,171849.4604,147992.8938,23856.5666,181629.3738,155685.4358,25943.938,179781.9333,147788.4233,31993.51006,192729.6419,160469.9835,32259.65841,193490.5808,164694.0749,28796.50599
Nov,179071.1999,146050.5313,33020.66862,175972.3938,130033.2831,45939.11068,205873.1514,154500.5842,51372.56718,175667.3672,131120.0742,44547.29304,194058.9559,147431.8784,46627.07747,188999.2371,136833.6973,52165.53984,179685.1139,131849.9934,47835.1205,181048.4795,136888.2713,44160.20815,175265.4206,130335.6818,44929.73875,179477.3795,141947.7856,37529.59389,174149.3778,135642,38507.37784,142096.3462,115602,26494.34622,164974.3935,130151.66,34822.73345,159439.3708,137147.2922,22292.07863,161934.3765,143832.6787,18101.69786,179165.2733,160121.4293,19043.84408,186350.3627,163629.3204,22721.04234,184472.8978,162965.7401,21507.15766,146964,127608,19356,141470.1291,120114.3114,21355.81774,168613.3163,142484.864,26128.45227,169823.4678,142221.1617,27602.30604,185653.0048,154800.9794,30852.02542,184109.0362,148175.4506,35933.5856,192122.6126,154944.4977,37178.11488,197549.8892,156338.8764,41211.01281
Dec,178231.0408,132745.5428,45485.49803,175291.3293,129160.859,46130.47033,203014.8163,139857.9394,63156.87692,168881.9349,123004.8112,45877.12363,191880.8882,140642.9721,51237.91612,186948.8273,134276.273,52672.55429,181358.7367,126370.5741,54988.16256,183262.8104,132289.3494,50973.46097,189444.6854,131613.3978,57831.28751,167374.3533,123653.7565,43720.59675,180605.0401,134349,46256.04006,150645.5628,124440,26205.56279,178045.7057,140435.6977,37610.008,182944.5695,154543.2014,28401.36801,181694.6561,158577.8463,23116.80986,195312.8082,170158.7678,25154.04041,220416.5761,190686.3969,29730.17917,214791.7465,182965.2193,31826.52721,171740,140484,31256,169330.5934,140488.2812,28842.31227,189949.1197,158207.2196,31741.90014,199324.3838,158960.4239,40363.9599,215055.2931,171916.2361,43139.05701,215370.3595,168965.4068,46404.95264,232467.9884,179926.2809,52541.70753,235881.457,185400.7933,50480.66368
MAUI ,2235701.145,1774265.227,461435.9184,2129019.954,1653829.409,475190.5455,2267020.065,1708758.37,558261.695,2212129.235,1651898.656,560230.5789,2288809.027,1763416.452,525392.5759,2268273.353,1712112.144,556161.2092,2260454.216,1679826.927,580627.2883,2260920.67,1734238.512,526682.158,2243912.024,1725133.519,518778.5048,2278933.451,1813487.53,465445.9203,2246252.639,1783819.526,462433.1128,2048766.767,1640960.4,407806.3672,2073051.472,1725050.771,348000.7013,2125421.275,1852144.35,273276.9247,2155560.57,1895581.966,259978.6032,2294697.265,2040854.622,253842.6436,2446590.156,2153803.985,292786.1712,2463594.264,2172681.682,290912.5823,2075800,1804988,270812,1892396.377,1651969.767,240426.61,2092069.006,1802253.87,289815.1368,2168487.33,1831087.843,337399.4871,2309193.821,1914706.292,394487.5297,2358783.538,1921362.476,437421.0618,2417417.489,1977717.61,439699.8786,2540161.635,2083998.739,456162.8965
Jan,NA,NA,NA,166997.6528,119233.372,47764.28077,165470.3242,118195.6332,47274.69104,186952.9956,130680.4111,56272.58451,183811.5854,123418.8805,60392.70494,180431.6251,133569.1178,46862.50739,185330.7057,126977.8912,58352.81451,178782.8567,128493.7497,50289.10701,176903.7423,128032.6592,48871.08306,179873.4022,135097.6271,44775.77506,157557.0652,118044,39513.06525,177131.8195,125803,51328.81946,147587.8088,117391.8088,30196,169293.4785,133721.2648,35572.21373,167243.3029,137987.9284,29255.37453,174294.2631,148949.5159,25344.74725,193565.4572,162461.9489,31103.50834,189904.0367,158562.1034,31341.93334,189575,160153,29422,155296.5575,126646.4424,28650.11512,158962.694,127283.2766,31679.41745,174924.1205,141980.2757,32943.84476,190323.8165,146289.648,44034.16859,198821.5951,151351.2623,47470.33278,200641.7667,151248.0898,49393.67689,212977.3184,159066.0006,53911.31775
Feb,NA,NA,NA,140214.8559,110464.8816,29749.97438,182650.6559,134211.0041,48439.6518,193383.5801,137592.9093,55790.67086,196375.7553,142195.6886,54180.06673,174289.5507,141956.9105,32332.64022,202538.602,144147.7548,58390.84721,185001.5266,132964.3516,52037.17495,187939.5066,136929.0528,51010.45381,195615.3467,145908.3898,49706.95687,191187.8845,143963.7364,47224.14812,177161.146,132710,44451.14603,166907.1676,132069.4431,34837.72449,170631.504,136661.4531,33970.0509,166427.4836,142156.3282,24271.15542,179351.4135,154386.8215,24964.59204,189720.2411,160881.842,28838.39908,192169.5406,162300.1504,29869.39019,190756,160658,30098,152294.0935,129348.0245,22946.06903,162636.4004,131755.0661,30881.33424,177431.4658,143787.0922,33644.3736,185220.1231,144419.5874,40800.5357,190752.4161,146176.5677,44575.84838,191758.2568,145682.2408,46076.01595,197831.8879,153182.3316,44649.55632
Mar,NA,NA,NA,182890.0427,145683.6248,37206.41789,188367.26,146208.797,42158.46297,204010.9955,149872.5917,54138.4038,207053.4537,165213.6405,41839.81328,199271.1658,154817.4844,44453.68143,197882.7687,154007.87,43874.89866,213427.0009,161528.5581,51898.44284,204206.2362,156128.3554,48077.88077,211352.5166,167083.6148,44268.90187,207606.0031,166265.7776,41340.22549,199673.8457,157765,41908.84573,186446.448,153001.6283,33444.81967,180558.7519,157749.6661,22809.08576,190993.7374,161199.1865,29794.55082,213011.3287,189036.621,23974.70771,207417.0801,180232.3101,27184.77005,222480.9277,193247.3246,29233.60311,211003,184889,26114,158711.2367,133508.5564,25202.68031,181336.9317,149440.3581,31896.57355,202791.4895,163018.4395,39773.04997,215132.0939,168376.7612,46755.33274,217820.1345,171291.1341,46529.00035,216561.9097,170945.0734,45616.83637,231792.1655,183414.4624,48377.70307
Apr,NA,NA,NA,177258.4102,141797.0687,35461.34142,178726.3049,139955.7802,38770.52476,193076.4881,144108.1549,48968.33326,190257.7623,155192.4271,35065.33521,184094.8511,150365.3488,33729.50232,180106.2593,140775.4553,39330.804,189073.9481,148269.2989,40804.6492,200098.0835,159197.3509,40900.73261,187862.6141,150269.6425,37592.97152,193048.6305,159163.7776,33884.85289,189256.0747,149516,39740.07468,151595.4316,128031.6816,23563.74993,179295.3029,160385.4535,18909.84937,176085.4986,159343.2839,16742.21469,172293.3377,152716.6437,19576.69406,193021.4025,173709.3843,19312.01817,197468.3585,173911.9901,23556.3684,169929,148267,21662,156414.9151,134259.2058,22155.70922,162651.1207,137613.0227,25038.09799,179270.0553,148885.6433,30384.41199,186610.6341,152916.3682,33694.26584,189407.6717,155259.1461,34148.52558,199374.2161,157364.6737,42009.54234,203082.2596,166580.4892,36501.77043
May,NA,NA,NA,173022.2552,140977.2501,32045.00505,178739.0186,134477.7173,44261.3013,171428.106,136961.453,34466.65303,176957.9596,137489.9606,39467.99901,161862.4485,129916.3128,31946.13573,175470.1189,135142.2414,40327.8775,165752.8529,129346.4875,36406.36545,180249.6635,141906.1699,38343.4936,177249.0416,142431.7528,34817.28879,181380.0094,147758.7824,33621.22698,166608.1182,135258,31350.11821,162739.1329,140646.9066,22092.22635,170262.3625,152532.1175,17730.24498,174958.0921,154487.9187,20470.17335,176796.4847,160967.3987,15829.086,181261.9558,163259.5197,18002.4361,193781.0862,177841.5169,15939.56936,167831,147922,19909,145398.7993,129868.7612,15530.03812,161441.1986,139699.0935,21742.10505,162061.9157,142223.5455,19838.37024,172116.7292,150719.1335,21397.59568,182190.2739,155372.6286,26817.64524,190840.6118,162981.9311,27858.68067,206494.3386,177419.3984,29074.94022
Jun,NA,NA,NA,195620.8594,154137.1141,41483.74526,196158.1231,144322.4749,51835.64819,180418.1751,137996.4995,42421.67561,194499.5653,156686.1837,37813.3816,194670.6336,154812.941,39857.69259,189274.2433,160125.223,29149.02024,192694.3873,158293.1587,34401.22857,191719.1614,158916.6806,32802.48083,198092.9715,166209.5125,31883.45893,205354.5803,171703.4523,33651.12797,198454.6004,163837.6,34617.00043,196022.8915,171739.9616,24282.92994,193225.325,179075.7031,14149.62186,185542.351,168716.3317,16826.01931,197892.2654,179161.7106,18730.55482,238961.5887,209991.0664,28970.52233,236891.1134,212392.5596,24498.55379,184407,165557,18850,176357.6667,162501.926,13855.74076,186681.5235,171938.5712,14742.95231,189730.6721,169857.0312,19873.64081,206946.6151,177586.1161,29360.49896,211887.5981,183990.5327,27897.06538,208634.6116,184123.2279,24511.38367,232297.0509,203803.2853,28493.76564
Jul,NA,NA,NA,202828.4995,158444.4516,44384.04787,200546.6129,152829.4419,47717.17099,190082.0982,152143.0096,37939.08857,206397.117,168327.2353,38069.88163,228239.5163,161319.0086,66920.50767,232662.0517,151863.1071,80798.94461,222216.4291,166063.6789,56152.75018,204188.1978,161950.1913,42238.00655,220481.3856,182404.9874,38076.39824,209572.6032,175156,34416.60319,211563.4745,172917.8,38645.67454,212840.4694,182539.1654,30301.30402,215353.241,197018.7395,18334.5015,226466.4353,204286.1271,22180.30825,235392.7395,217245.1931,18147.54638,245123.1261,226045.4738,19077.6523,242331.2259,221216.336,21114.88985,188514,170926,17588,189646.294,173803.2889,15843.0051,210504.1508,190675.4987,19828.6521,208853.5905,186095.4344,22758.15606,213700.3258,188180.7426,25519.58323,225274.0878,193462.0209,31812.06684,227227.636,199417.3183,27810.31767,243708.3501,209067.4215,34640.92858
Aug,NA,NA,NA,204338.0412,162798.6138,41539.4274,197346.1464,151454.3029,45891.84349,194777.4521,148188.4613,46588.99083,212362.0591,168876.0699,43485.98918,223613.4648,161955.8904,61657.5743,211022.0534,164085.4418,46936.61156,207554.9121,163608.5062,43946.40594,200915.8897,156723.5741,44192.31558,211973.3535,171879.6046,40093.74892,202531.6325,162274,40257.63252,204062.249,162198,41864.24905,202706.4867,172333.8181,30372.66856,205879.0314,182509.7939,23369.23748,205455.385,180339.2421,25116.14283,220073.6555,195783.2553,24290.40019,221774.8765,200529.2283,21245.64822,231948.4571,207818.695,24129.76216,181179,159602,21577,176690.4155,160243.0263,16447.38916,193681.7196,175048.1834,18633.53617,185352.0437,161301.0853,24050.95835,204669.2557,178016.5487,26652.70699,208400.7029,177068.9534,31331.74941,204886.2149,176964.4166,27921.79832,216265.4183,182673.6161,33591.80215
Sep,NA,NA,NA,163767.4351,129780.6028,33986.83233,170972.6608,136272.1557,34700.50509,169905.5896,120023.7209,49881.86866,165134.3205,122522.17,42612.15047,175430.5012,119597.9969,55832.50433,167483.5375,122850.2677,44633.26982,163000.7902,135541.3794,27459.41085,161407.5822,126286.7312,35120.85096,162943.813,131940.053,31003.76002,170679.3424,131205,39474.34237,111917.391,96882,15035.39098,148159.218,123409.0747,24750.14324,144140.8657,124546.4034,19594.46237,153099.9395,135444.0146,17655.92494,167511.2066,151246.275,16264.93166,180535.5251,158352.9566,22182.56847,182129.4562,161083.4233,21046.03291,132593,115260,17333,134833.2317,120017.9586,14815.27309,152156.3435,134028.6548,18127.68862,157947.0844,134328.2259,23618.85849,163167.0742,135321.0546,27846.0196,165981.7411,132348.5398,33633.20129,171315.682,143544.8458,27770.83622,177152.5793,149505.8038,27646.77553
Oct,NA,NA,NA,179335.7094,138533.4824,40802.22708,208985.6948,164905.7933,44079.90152,190954.8426,146795.2325,44159.61008,178631.6203,143231.2025,35400.41781,181520.2013,142536.0657,38984.13559,167528.6339,130340.9541,37187.67986,189133.9808,148667.1371,40466.84369,182391.774,145953.3537,36438.42028,197444.8024,164502.7662,32942.03617,182715.9405,146589,36126.94048,128860.5946,112018,16842.59455,165148.5386,140955.9486,24192.58995,164117.1275,144249.3746,19867.7529,174238.0024,156353.8948,17884.10756,193666.3954,168147.7855,25518.60992,197376.6628,172256.2401,25120.42266,186149.8673,167979.9352,18169.93217,148861,130462,18399,142786.0905,127450.8778,15335.21268,171275.1974,150880.0364,20395.16102,168043.1492,145261.154,22781.99523,178430.0539,152906.7443,25523.30959,176230.5856,144663.8426,31566.743,189389.962,157628.7099,31761.25212,191102.3373,162576.7115,28525.62578
Nov,NA,NA,NA,171972.0418,127071.5762,44900.46551,201249.5174,150912.6895,50336.82792,171927.8537,127904.1071,44023.74655,190206.7503,143849.4915,46357.25879,183386.9301,131751.2337,51635.69635,175177.1441,127877.1415,47300.00258,176785.2634,133214.2586,43571.00482,170065.3094,125874.7499,44190.55954,174380.0815,137058.7444,37321.33709,169616.2474,131589,38027.24741,138402.257,112268,26134.25698,160580.6505,126661.4184,33919.23207,155592.4387,133783.2771,21809.16159,157980.2838,140602.0485,17378.23532,175421.1261,156871.3361,18549.78996,182315.4116,159793.5231,22521.88855,179741.3354,158584.339,21156.9964,143736,124548,19188,138509.2299,117433.5676,21075.66233,165227.0091,139358.3775,25868.63163,166566.6542,139055.3005,27511.35372,182442.8107,152005.3472,30437.46349,180874.3832,145167.6637,35706.7195,188599.1914,151879.9426,36719.24882,194885.4282,154217.5685,40667.85969
Dec,NA,NA,NA,170774.1513,124907.3707,45866.78057,197807.7455,135012.5796,62795.1659,165211.0584,119632.1053,45578.95315,187121.0786,136413.5014,50707.57722,181462.4649,129513.8336,51948.63129,175978.0971,121633.5794,54344.51775,177496.7213,128247.9468,49248.7745,183826.8772,127234.65,56592.22718,161664.1219,118700.8351,42963.28679,175002.7002,130107,44895.70018,145675.1966,119787,25888.19655,172317.2284,136269.9154,36047.31307,177071.8457,149911.1034,27160.74228,177070.058,154665.6618,22404.39614,188993.049,166342.0654,22650.98358,215516.8285,186290.4916,29226.33692,208598.8594,177743.3087,30855.55067,167417,136745,30672,165457.847,136888.1319,28569.71512,185514.7171,154533.7305,30980.9866,195515.0891,155294.6152,40220.47392,210434.2891,167968.2398,42466.04927,211142.3483,165210.1842,45932.16408,228187.4297,175937.1402,52250.28953,232572.5012,182491.6498,50080.85138
MOLOKA'I,103476.9759,86579.24438,16897.73153,89361.4078,76946.58776,12414.82003,115683.5694,98310.094,17373.47538,94179.39125,78443.7969,15735.59435,79134.72159,68582.10927,10552.61232,83109.0914,71070.50079,12038.59061,77469.79728,66691.48468,10778.3126,79921.58235,65454.26473,14467.31762,75244.9251,62563.0102,12681.91489,69656.74145,59685.21762,9971.523827,64558.76534,55571.93649,8986.828857,70232.57891,52312,17920.57891,75134.34658,53151.69732,21982.64926,94106.2924,70623.77445,23482.51794,72098.8225,57986.97301,14111.84949,73506.2646,58514.96032,14991.30428,86335.47959,60859.80466,25475.67493,83163.5762,65197.42743,17966.14876,68883,51017,17866,48338.65674,41076.69549,7261.961254,50252.77562,41599.33441,8653.441204,55249.70019,43865.1349,11384.56529,53322.6476,41739.96278,11582.68482,55157.17935,42663.23463,12493.94472,60099.78168,47736.99633,12362.78535,64767.03721,49843.46449,14923.57273
Jan,NA,NA,NA,8680.668764,7321.50093,1359.167833,10418.3502,9518.307526,900.0426763,12681.39321,7897.726301,4783.666904,8124.987374,5606.718173,2518.269202,7475.087869,6517.731413,957.3564559,8874.003129,7148.488055,1725.515074,8085.545861,6804.509868,1281.035992,7085.635845,5575.352316,1510.283529,6183.831881,4898.749205,1285.082676,4893.977641,4392,501.977641,7665.015726,4591,3074.015726,4357.748358,3587.748358,770,7957.8837,6078.155883,1879.727817,6142.503896,5492.698656,649.8052397,6370.308218,5150.762915,1219.545303,8531.108699,5445.608029,3085.50067,6524.259393,5373.806694,1150.452698,7425,5727,1698,4959.520198,3935.602311,1023.917887,4348.665512,3833.744634,514.9208771,4749.912532,4156.630416,593.2821154,4993.367819,3980.951018,1012.416801,5269.665188,4017.36646,1252.298727,5362.726452,4485.425739,877.3007136,6227.536291,5083.399636,1144.136655
Feb,NA,NA,NA,7589.129032,6789.824696,799.3043359,8306.773727,6683.494291,1623.279436,9414.745633,7865.117748,1549.627884,8120.361668,6557.618972,1562.742695,8629.347177,6687.131236,1942.215941,7329.311324,6046.524271,1282.787053,7424.271976,6411.32458,1012.947396,7996.952637,6081.491106,1915.461531,6625.507308,5441.552395,1183.954913,5734.772113,4655.643131,1079.128982,6630.104159,4706,1924.104159,5236.856077,3788.770488,1448.085588,7507.152243,6000.284217,1506.868026,7535.833792,5329.703052,2206.13074,5754.190988,4976.023497,778.1674914,7285.268728,5259.127281,2026.141447,6281.87497,5114.217653,1167.657316,7503,5485,2018,4213.350545,3475.641347,737.709198,4239.261898,3558.348054,680.9138439,4488.907032,3724.070111,764.836921,4610.895322,3830.959658,779.935664,4204.199317,3480.848312,723.3510051,4867.068017,3760.327697,1106.74032,7299.845532,6135.610616,1164.234917
Mar,NA,NA,NA,9629.168702,8561.114008,1068.054694,9591.334982,8424.156428,1167.178554,8981.331728,7630.659604,1350.672124,7005.392053,5849.151699,1156.240353,7217.695228,5625.163441,1592.531787,6744.631913,5543.399392,1201.23252,7615.724348,6717.95724,897.767109,7061.155441,5590.604067,1470.551374,5579.443477,4745.057298,834.3861795,5806.079994,4984.940664,821.1393297,7149.130298,5283,1866.130298,7605.182711,3237.699938,4367.482774,14308.88045,5998.278284,8310.602163,7009.623952,5141.621943,1868.00201,6284.496536,5074.878081,1209.618454,5880.084215,4883.047343,997.0368718,7532.004491,5944.739854,1587.264637,6914,5487,1427,4213.159642,3143.753032,1069.40661,4198.24253,3415.920826,782.3217041,7783.808826,6753.728853,1030.079973,4361.118386,3532.859288,828.2590981,4336.339306,3459.174815,877.1644906,4711.473178,3469.801435,1241.671742,7001.169052,5698.006884,1303.162168
Apr,NA,NA,NA,7822.318005,7221.621146,600.6968592,8759.687748,7436.799774,1322.887974,7508.885025,7095.422868,413.4621567,5793.611532,5485.064914,308.5466181,6264.305643,5218.476098,1045.829546,5387.857023,4718.36081,669.4962131,7270.872067,6489.396428,781.4756393,5744.278374,4688.567418,1055.710956,5515.21645,4871.542185,643.6742653,4860.931524,4412.689503,448.2420208,5095.846869,3874,1221.846869,3870.680182,3026.129529,844.5506534,6003.015986,5298.951107,704.0648795,5136.615696,3995.521685,1141.094011,6245.899124,4257.866959,1988.032165,7057.691505,4481.270563,2576.420942,6077.323092,4904.007714,1173.315377,5427,4383,1044,4089.185047,3243.897998,845.2870488,3558.405248,3022.878685,535.5265636,3962.31117,2937.544172,1024.766998,4841.193565,3142.386919,1698.806646,4457.60368,2963.480681,1494.122999,4340.794894,3380.078602,960.7162919,4099.840803,3308.805387,791.0354155
May,NA,NA,NA,9056.879519,8136.489862,920.3896567,8278.542897,7361.969302,916.573595,6481.786086,6144.768837,337.0172496,5634.233548,5380.902235,253.3313137,5711.637987,4899.179702,812.4582853,6416.851422,6021.792161,395.0592608,9162.960118,5520.969712,3641.990406,6808.589359,5233.252507,1575.336852,4939.535016,4521.559742,417.9752742,4281.745835,4034.905271,246.8405637,5079.545539,4312,767.5455389,4391.267792,3670.000014,721.2677781,7341.107157,5574.82148,1766.285677,5363.567909,4322.803496,1040.764413,6363.516753,4343.940684,2019.576069,5298.301819,4222.97527,1075.326549,5974.360425,4947.508362,1026.852063,6006,4341,1665,3693.678747,3191.324619,502.3541282,3745.117316,2921.191403,823.9259137,3611.067802,3016.813993,594.2538091,4295.238785,3167.674482,1127.564303,4315.194037,3476.22258,838.9714577,4881.184294,4092.166978,789.0173155,4960.01718,4098.69197,861.3252094
